Id,SalePrice
1600,170000.0
1601,168000.0
1602,168000.0
1603,168000.0
1604,164000.0
1605,189000.0
1606,168000.0
1607,274900.0
1608,324000.0
1609,451950.0
1610,168000.0
1611,274900.0
1612,179900.0
1613,179900.0
1614,189000.0
1615,189000.0
1616,168000.0
1617,168000.0
1618,168000.0
1619,168000.0
1620,179900.0
1621,168000.0
1622,168000.0
1623,189000.0
1624,189000.0
1625,168000.0
1626,168000.0
1627,168000.0
1628,164000.0
1629,189000.0
1630,164000.0
1631,170000.0
1632,170000.0
1633,164000.0
1634,189000.0
1635,164000.0
1636,179900.0
1637,168000.0
1638,168000.0
1639,179900.0
1640,168000.0
1641,168000.0
1642,189000.0
1643,179900.0
1644,189000.0
1645,168000.0
1646,168000.0
1647,168000.0
1648,274900.0
1649,168000.0
1650,168000.0
1651,168000.0
1652,168000.0
1653,168000.0
1654,168000.0
1655,168000.0
1656,168000.0
1657,168000.0
1658,168000.0
1659,168000.0
1660,168000.0
1661,189000.0
1662,189000.0
1663,189000.0
1664,189000.0
1665,451950.0
1666,164000.0
1667,164000.0
1668,164000.0
1669,164000.0
1670,164000.0
1671,168000.0
1672,164000.0
1673,179900.0
1674,179900.0
1675,168000.0
1676,164000.0
1677,164000.0
1678,164000.0
1679,164000.0
1680,170000.0
1681,451950.0
1682,189000.0
1683,179900.0
1684,168000.0
1685,168000.0
1686,189000.0
1687,168000.0
1688,168000.0
1689,168000.0
1690,164000.0
1691,164000.0
1692,164000.0
1693,164000.0
1694,164000.0
1695,168000.0
1696,168000.0
1697,168000.0
1698,189000.0
1699,269500.0
1700,189000.0
1701,164000.0
1702,451950.0
1703,451950.0
1704,189000.0
1705,170000.0
1706,189000.0
1707,451950.0
1708,451950.0
1709,179900.0
1710,324000.0
1711,189000.0
1712,451950.0
1713,189000.0
1714,164000.0
1715,164000.0
1716,179900.0
1717,189000.0
1718,179900.0
1719,168000.0
1720,269500.0
1721,179900.0
1722,179900.0
1723,189000.0
1724,451950.0
1725,164000.0
1726,189000.0
1727,179900.0
1728,168000.0
1729,168000.0
1730,189000.0
1731,269500.0
1732,164000.0
1733,168000.0
1734,168000.0
1735,168000.0
1736,168000.0
1737,168000.0
1738,189000.0
1739,179900.0
1740,451950.0
1741,164000.0
1742,189000.0
1743,189000.0
1744,164000.0
1745,274900.0
1746,168000.0
1747,164000.0
1748,168000.0
1749,168000.0
1750,168000.0
1751,164000.0
1752,168000.0
1753,274900.0
1754,168000.0
1755,189000.0
1756,168000.0
1757,168000.0
1758,168000.0
1759,168000.0
1760,168000.0
1761,168000.0
1762,168000.0
1763,168000.0
1764,168000.0
1765,168000.0
1766,168000.0
1767,168000.0
1768,168000.0
1769,168000.0
1770,168000.0
1771,168000.0
1772,168000.0
1773,269500.0
1774,179900.0
1775,168000.0
1776,168000.0
1777,168000.0
1778,189000.0
1779,189000.0
1780,168000.0
1781,168000.0
1782,168000.0
1783,168000.0
1784,168000.0
1785,274900.0
1786,274900.0
1787,168000.0
1788,168000.0
1789,168000.0
1790,168000.0
1791,274900.0
1792,274900.0
1793,168000.0
1794,189000.0
1795,168000.0
1796,168000.0
1797,168000.0
1798,274900.0
1799,168000.0
1800,189000.0
1801,168000.0
1802,168000.0
1803,168000.0
1804,164000.0
1805,168000.0
1806,168000.0
1807,168000.0
1808,168000.0
1809,168000.0
1810,168000.0
1811,168000.0
1812,168000.0
1813,168000.0
1814,168000.0
1815,189000.0
1816,168000.0
1817,168000.0
1818,168000.0
1819,168000.0
1820,168000.0
1821,168000.0
1822,168000.0
1823,168000.0
1824,274900.0
1825,168000.0
1826,168000.0
1827,168000.0
1828,168000.0
1829,168000.0
1830,179900.0
1831,168000.0
1832,274900.0
1833,168000.0
1834,168000.0
1835,168000.0
1836,274900.0
1837,168000.0
1838,168000.0
1839,168000.0
1840,189000.0
1841,164000.0
1842,168000.0
1843,168000.0
1844,164000.0
1845,168000.0
1846,168000.0
1847,168000.0
1848,189000.0
1849,164000.0
1850,168000.0
1851,168000.0
1852,168000.0
1853,189000.0
1854,164000.0
1855,168000.0
1856,189000.0
1857,189000.0
1858,189000.0
1859,189000.0
1860,189000.0
1861,189000.0
1862,189000.0
1863,189000.0
1864,189000.0
1865,189000.0
1866,164000.0
1867,451950.0
1868,164000.0
1869,189000.0
1870,164000.0
1871,324000.0
1872,168000.0
1873,164000.0
1874,168000.0
1875,164000.0
1876,189000.0
1877,164000.0
1878,324000.0
1879,164000.0
1880,168000.0
1881,189000.0
1882,179900.0
1883,168000.0
1884,168000.0
1885,189000.0
1886,189000.0
1887,189000.0
1888,189000.0
1889,168000.0
1890,189000.0
1891,189000.0
1892,168000.0
1893,168000.0
1894,274900.0
1895,168000.0
1896,168000.0
1897,168000.0
1898,168000.0
1899,168000.0
1900,168000.0
1901,168000.0
1902,168000.0
1903,168000.0
1904,168000.0
1905,269500.0
1906,168000.0
1907,168000.0
1908,168000.0
1909,168000.0
1910,168000.0
1911,168000.0
1912,189000.0
1913,168000.0
1914,168000.0
1915,164000.0
1916,189000.0
1917,168000.0
1918,168000.0
1919,189000.0
1920,179900.0
1921,164000.0
1922,164000.0
1923,168000.0
1924,164000.0
1925,168000.0
1926,164000.0
1927,168000.0
1928,168000.0
1929,164000.0
1930,168000.0
1931,189000.0
1932,168000.0
1933,168000.0
1934,168000.0
1935,168000.0
1936,164000.0
1937,168000.0
1938,170000.0
1939,170000.0
1940,179900.0
1941,168000.0
1942,168000.0
1943,170000.0
1944,170000.0
1945,164000.0
1946,277500.0
1947,189000.0
1948,274900.0
1949,164000.0
1950,164000.0
1951,164000.0
1952,168000.0
1953,168000.0
1954,168000.0
1955,168000.0
1956,168000.0
1957,274900.0
1958,164000.0
1959,168000.0
1960,168000.0
1961,168000.0
1962,168000.0
1963,168000.0
1964,168000.0
1965,168000.0
1966,168000.0
1967,189000.0
1968,189000.0
1969,164000.0
1970,189000.0
1971,189000.0
1972,164000.0
1973,189000.0
1974,164000.0
1975,189000.0
1976,164000.0
1977,189000.0
1978,179900.0
1979,324000.0
1980,324000.0
1981,164000.0
1982,189000.0
1983,324000.0
1984,168000.0
1985,189000.0
1986,189000.0
1987,179900.0
1988,168000.0
1989,168000.0
1990,168000.0
1991,164000.0
1992,164000.0
1993,168000.0
1994,164000.0
1995,168000.0
1996,179900.0
1997,179900.0
1998,164000.0
1999,164000.0
2000,179900.0
2001,269500.0
2002,164000.0
2003,179900.0
2004,189000.0
2005,189000.0
2006,324000.0
2007,179900.0
2008,189000.0
2009,189000.0
2010,168000.0
2011,189000.0
2012,179900.0
2013,164000.0
2014,164000.0
2015,164000.0
2016,189000.0
2017,189000.0
2018,269500.0
2019,168000.0
2020,168000.0
2021,168000.0
2022,168000.0
2023,269500.0
2024,168000.0
2025,179900.0
2026,170000.0
2027,189000.0
2028,168000.0
2029,189000.0
2030,164000.0
2031,164000.0
2032,164000.0
2033,164000.0
2034,189000.0
2035,164000.0
2036,189000.0
2037,189000.0
2038,269500.0
2039,168000.0
2040,164000.0
2041,189000.0
2042,168000.0
2043,164000.0
2044,274900.0
2045,168000.0
2046,274900.0
2047,168000.0
2048,168000.0
2049,274900.0
2050,168000.0
2051,164000.0
2052,274900.0
2053,168000.0
2054,168000.0
2055,168000.0
2056,168000.0
2057,168000.0
2058,168000.0
2059,168000.0
2060,168000.0
2061,168000.0
2062,168000.0
2063,168000.0
2064,168000.0
2065,168000.0
2066,277500.0
2067,189000.0
2068,274900.0
2069,189000.0
2070,168000.0
2071,168000.0
2072,168000.0
2073,168000.0
2074,168000.0
2075,164000.0
2076,168000.0
2077,168000.0
2078,168000.0
2079,168000.0
2080,168000.0
2081,168000.0
2082,274900.0
2083,189000.0
2084,168000.0
2085,274900.0
2086,189000.0
2087,168000.0
2088,168000.0
2089,168000.0
2090,168000.0
2091,168000.0
2092,168000.0
2093,168000.0
2094,168000.0
2095,168000.0
2096,168000.0
2097,168000.0
2098,168000.0
2099,168000.0
2100,168000.0
2101,168000.0
2102,168000.0
2103,168000.0
2104,168000.0
2105,168000.0
2106,168000.0
2107,274900.0
2108,168000.0
2109,168000.0
2110,168000.0
2111,168000.0
2112,168000.0
2113,168000.0
2114,168000.0
2115,168000.0
2116,168000.0
2117,168000.0
2118,168000.0
2119,274900.0
2120,168000.0
2121,164000.0
2122,168000.0
2123,189000.0
2124,168000.0
2125,168000.0
2126,168000.0
2127,179900.0
2128,168000.0
2129,168000.0
2130,168000.0
2131,274900.0
2132,168000.0
2133,274900.0
2134,168000.0
2135,168000.0
2136,168000.0
2137,274900.0
2138,168000.0
2139,168000.0
2140,168000.0
2141,168000.0
2142,168000.0
2143,269500.0
2144,168000.0
2145,189000.0
2146,189000.0
2147,168000.0
2148,168000.0
2149,168000.0
2150,170000.0
2151,168000.0
2152,168000.0
2153,168000.0
2154,189000.0
2155,168000.0
2156,168000.0
2157,189000.0
2158,164000.0
2159,168000.0
2160,168000.0
2161,179900.0
2162,189000.0
2163,189000.0
2164,164000.0
2165,168000.0
2166,189000.0
2167,164000.0
2168,164000.0
2169,164000.0
2170,164000.0
2171,168000.0
2172,168000.0
2173,168000.0
2174,179900.0
2175,164000.0
2176,164000.0
2177,179900.0
2178,168000.0
2179,189000.0
2180,189000.0
2181,324000.0
2182,324000.0
2183,324000.0
2184,168000.0
2185,168000.0
2186,168000.0
2187,168000.0
2188,168000.0
2189,164000.0
2190,189000.0
2191,189000.0
2192,168000.0
2193,168000.0
2194,189000.0
2195,168000.0
2196,168000.0
2197,168000.0
2198,274900.0
2199,168000.0
2200,168000.0
2201,168000.0
2202,168000.0
2203,168000.0
2204,168000.0
2205,168000.0
2206,168000.0
2207,168000.0
2208,189000.0
2209,168000.0
2210,189000.0
2211,168000.0
2212,168000.0
2213,168000.0
2214,168000.0
2215,168000.0
2216,168000.0
2217,189000.0
2218,168000.0
2219,168000.0
2220,168000.0
2221,164000.0
2222,164000.0
2223,170000.0
2224,168000.0
2225,189000.0
2226,168000.0
2227,164000.0
2228,164000.0
2229,164000.0
2230,168000.0
2231,168000.0
2232,274900.0
2233,189000.0
2234,164000.0
2235,164000.0
2236,170000.0
2237,164000.0
2238,164000.0
2239,179900.0
2240,189000.0
2241,168000.0
2242,189000.0
2243,168000.0
2244,189000.0
2245,189000.0
2246,168000.0
2247,189000.0
2248,189000.0
2249,189000.0
2250,168000.0
2251,168000.0
2252,168000.0
2253,168000.0
2254,168000.0
2255,168000.0
2256,168000.0
2257,168000.0
2258,179900.0
2259,168000.0
2260,168000.0
2261,170000.0
2262,164000.0
2263,164000.0
2264,324000.0
2265,168000.0
2266,164000.0
2267,164000.0
2268,164000.0
2269,170000.0
2270,168000.0
2271,189000.0
2272,168000.0
2273,168000.0
2274,189000.0
2275,274900.0
2276,164000.0
2277,168000.0
2278,168000.0
2279,168000.0
2280,168000.0
2281,179900.0
2282,164000.0
2283,168000.0
2284,168000.0
2285,189000.0
2286,168000.0
2287,189000.0
2288,179900.0
2289,189000.0
2290,189000.0
2291,179900.0
2292,189000.0
2293,189000.0
2294,179900.0
2295,164000.0
2296,179900.0
2297,164000.0
2298,179900.0
2299,179900.0
2300,189000.0
2301,189000.0
2302,164000.0
2303,324000.0
2304,179900.0
2305,168000.0
2306,168000.0
2307,168000.0
2308,324000.0
2309,164000.0
2310,324000.0
2311,189000.0
2312,168000.0
2313,168000.0
2314,168000.0
2315,168000.0
2316,168000.0
2317,164000.0
2318,168000.0
2319,168000.0
2320,179900.0
2321,189000.0
2322,179900.0
2323,164000.0
2324,164000.0
2325,179900.0
2326,168000.0
2327,168000.0
2328,164000.0
2329,164000.0
2330,168000.0
2331,164000.0
2332,164000.0
2333,164000.0
2334,179900.0
2335,189000.0
2336,164000.0
2337,179900.0
2338,189000.0
2339,324000.0
2340,164000.0
2341,179900.0
2342,189000.0
2343,189000.0
2344,179900.0
2345,179900.0
2346,324000.0
2347,179900.0
2348,189000.0
2349,168000.0
2350,164000.0
2351,179900.0
2352,179900.0
2353,179900.0
2354,179900.0
2355,179900.0
2356,189000.0
2357,179900.0
2358,168000.0
2359,168000.0
2360,168000.0
2361,168000.0
2362,164000.0
2363,168000.0
2364,168000.0
2365,164000.0
2366,170000.0
2367,324000.0
2368,189000.0
2369,179900.0
2370,189000.0
2371,189000.0
2372,179900.0
2373,164000.0
2374,164000.0
2375,269500.0
2376,189000.0
2377,269500.0
2378,168000.0
2379,168000.0
2380,168000.0
2381,168000.0
2382,168000.0
2383,179900.0
2384,189000.0
2385,168000.0
2386,168000.0
2387,168000.0
2388,164000.0
2389,168000.0
2390,168000.0
2391,168000.0
2392,168000.0
2393,168000.0
2394,189000.0
2395,168000.0
2396,168000.0
2397,168000.0
2398,168000.0
2399,168000.0
2400,168000.0
2401,168000.0
2402,168000.0
2403,274900.0
2404,164000.0
2405,168000.0
2406,168000.0
2407,164000.0
2408,168000.0
2409,274900.0
2410,168000.0
2411,168000.0
2412,168000.0
2413,168000.0
2414,168000.0
2415,274900.0
2416,168000.0
2417,269500.0
2418,168000.0
2419,179900.0
2420,168000.0
2421,168000.0
2422,168000.0
2423,168000.0
2424,274900.0
2425,168000.0
2426,168000.0
2427,168000.0
2428,168000.0
2429,168000.0
2430,168000.0
2431,168000.0
2432,189000.0
2433,168000.0
2434,168000.0
2435,168000.0
2436,189000.0
2437,168000.0
2438,168000.0
2439,168000.0
2440,168000.0
2441,168000.0
2442,168000.0
2443,168000.0
2444,168000.0
2445,168000.0
2446,179900.0
2447,168000.0
2448,168000.0
2449,168000.0
2450,168000.0
2451,168000.0
2452,168000.0
2453,189000.0
2454,189000.0
2455,168000.0
2456,168000.0
2457,168000.0
2458,168000.0
2459,168000.0
2460,168000.0
2461,168000.0
2462,168000.0
2463,168000.0
2464,274900.0
2465,168000.0
2466,168000.0
2467,168000.0
2468,168000.0
2469,168000.0
2470,168000.0
2471,168000.0
2472,168000.0
2473,168000.0
2474,168000.0
2475,168000.0
2476,168000.0
2477,168000.0
2478,168000.0
2479,168000.0
2480,168000.0
2481,269500.0
2482,189000.0
2483,168000.0
2484,168000.0
2485,168000.0
2486,168000.0
2487,168000.0
2488,168000.0
2489,168000.0
2490,269500.0
2491,189000.0
2492,269500.0
2493,168000.0
2494,168000.0
2495,168000.0
2496,168000.0
2497,168000.0
2498,168000.0
2499,164000.0
2500,269500.0
2501,168000.0
2502,168000.0
2503,168000.0
2504,274900.0
2505,189000.0
2506,179900.0
2507,179900.0
2508,179900.0
2509,324000.0
2510,324000.0
2511,179900.0
2512,168000.0
2513,164000.0
2514,269500.0
2515,168000.0
2516,164000.0
2517,164000.0
2518,168000.0
2519,164000.0
2520,164000.0
2521,168000.0
2522,189000.0
2523,168000.0
2524,164000.0
2525,168000.0
2526,168000.0
2527,168000.0
2528,168000.0
2529,168000.0
2530,168000.0
2531,189000.0
2532,189000.0
2533,168000.0
2534,168000.0
2535,189000.0
2536,164000.0
2537,164000.0
2538,168000.0
2539,189000.0
2540,179900.0
2541,168000.0
2542,168000.0
2543,168000.0
2544,269500.0
2545,168000.0
2546,274900.0
2547,189000.0
2548,164000.0
2549,189000.0
2550,170000.0
2551,189000.0
2552,269500.0
2553,189000.0
2554,274900.0
2555,168000.0
2556,168000.0
2557,168000.0
2558,168000.0
2559,168000.0
2560,168000.0
2561,189000.0
2562,168000.0
2563,168000.0
2564,168000.0
2565,164000.0
2566,164000.0
2567,168000.0
2568,269500.0
2569,168000.0
2570,189000.0
2571,179900.0
2572,164000.0
2573,274900.0
2574,168000.0
2575,168000.0
2576,168000.0
2577,168000.0
2578,168000.0
2579,189000.0
2580,168000.0
2581,189000.0
2582,168000.0
2583,164000.0
2584,164000.0
2585,189000.0
2586,164000.0
2587,164000.0
2588,168000.0
2589,168000.0
2590,164000.0
2591,168000.0
2592,179900.0
2593,170000.0
2594,168000.0
2595,170000.0
2596,189000.0
2597,179900.0
2598,164000.0
2599,179900.0
2600,189000.0
2601,269500.0
2602,168000.0
2603,189000.0
2604,168000.0
2605,168000.0
2606,189000.0
2607,164000.0
2608,168000.0
2609,168000.0
2610,189000.0
2611,168000.0
2612,168000.0
2613,168000.0
2614,168000.0
2615,168000.0
2616,168000.0
2617,168000.0
2618,168000.0
2619,274900.0
2620,164000.0
2621,168000.0
2622,168000.0
2623,179900.0
2624,324000.0
2625,179900.0
2626,164000.0
2627,274900.0
2628,164000.0
2629,179900.0
2630,170000.0
2631,164000.0
2632,179900.0
2633,189000.0
2634,164000.0
2635,164000.0
2636,168000.0
2637,164000.0
2638,168000.0
2639,168000.0
2640,168000.0
2641,168000.0
2642,164000.0
2643,168000.0
2644,168000.0
2645,168000.0
2646,168000.0
2647,168000.0
2648,168000.0
2649,168000.0
2650,168000.0
2651,168000.0
2652,164000.0
2653,179900.0
2654,179900.0
2655,164000.0
2656,179900.0
2657,164000.0
2658,179900.0
2659,179900.0
2660,164000.0
2661,164000.0
2662,164000.0
2663,164000.0
2664,189000.0
2665,189000.0
2666,189000.0
2667,168000.0
2668,168000.0
2669,179900.0
2670,179900.0
2671,168000.0
2672,189000.0
2673,189000.0
2674,189000.0
2675,189000.0
2676,168000.0
2677,168000.0
2678,179900.0
2679,164000.0
2680,189000.0
2681,164000.0
2682,168000.0
2683,269500.0
2684,164000.0
2685,269500.0
2686,179900.0
2687,164000.0
2688,179900.0
2689,324000.0
2690,189000.0
2691,168000.0
2692,170000.0
2693,179900.0
2694,179900.0
2695,168000.0
2696,168000.0
2697,168000.0
2698,168000.0
2699,189000.0
2700,189000.0
2701,168000.0
2702,168000.0
2703,189000.0
2704,168000.0
2705,168000.0
2706,168000.0
2707,168000.0
2708,168000.0
2709,168000.0
2710,168000.0
2711,168000.0
2712,189000.0
2713,179900.0
2714,168000.0
2715,189000.0
2716,168000.0
2717,168000.0
2718,179900.0
2719,164000.0
2720,168000.0
2721,168000.0
2722,168000.0
2723,168000.0
2724,189000.0
2725,168000.0
2726,168000.0
2727,168000.0
2728,269500.0
2729,168000.0
2730,168000.0
2731,168000.0
2732,168000.0
2733,168000.0
2734,274900.0
2735,168000.0
2736,168000.0
2737,168000.0
2738,274900.0
2739,168000.0
2740,274900.0
2741,168000.0
2742,168000.0
2743,168000.0
2744,168000.0
2745,168000.0
2746,189000.0
2747,168000.0
2748,168000.0
2749,168000.0
2750,269500.0
2751,168000.0
2752,168000.0
2753,168000.0
2754,189000.0
2755,168000.0
2756,168000.0
2757,168000.0
2758,168000.0
2759,168000.0
2760,274900.0
2761,168000.0
2762,168000.0
2763,168000.0
2764,189000.0
2765,168000.0
2766,168000.0
2767,189000.0
2768,274900.0
2769,189000.0
2770,168000.0
2771,168000.0
2772,168000.0
2773,168000.0
2774,168000.0
2775,168000.0
2776,168000.0
2777,168000.0
2778,168000.0
2779,168000.0
2780,168000.0
2781,168000.0
2782,168000.0
2783,168000.0
2784,189000.0
2785,168000.0
2786,168000.0
2787,168000.0
2788,168000.0
2789,274900.0
2790,168000.0
2791,168000.0
2792,274900.0
2793,168000.0
2794,168000.0
2795,168000.0
2796,168000.0
2797,274900.0
2798,168000.0
2799,168000.0
2800,168000.0
2801,168000.0
2802,168000.0
2803,274900.0
2804,189000.0
2805,189000.0
2806,168000.0
2807,189000.0
2808,168000.0
2809,164000.0
2810,168000.0
2811,269500.0
2812,164000.0
2813,274900.0
2814,274900.0
2815,168000.0
2816,269500.0
2817,269500.0
2818,189000.0
2819,189000.0
2820,168000.0
2821,168000.0
2822,168000.0
2823,274900.0
2824,269500.0
2825,189000.0
2826,274900.0
2827,168000.0
2828,168000.0
2829,269500.0
2830,179900.0
2831,164000.0
2832,189000.0
2833,189000.0
2834,168000.0
2835,324000.0
2836,168000.0
2837,168000.0
2838,179900.0
2839,168000.0
2840,164000.0
2841,164000.0
2842,164000.0
2843,164000.0
2844,168000.0
2845,168000.0
2846,164000.0
2847,164000.0
2848,189000.0
2849,168000.0
2850,164000.0
2851,179900.0
2852,168000.0
2853,189000.0
2854,189000.0
2855,189000.0
2856,168000.0
2857,168000.0
2858,189000.0
2859,168000.0
2860,164000.0
2861,168000.0
2862,168000.0
2863,189000.0
2864,179900.0
2865,189000.0
2866,168000.0
2867,168000.0
2868,168000.0
2869,274900.0
2870,168000.0
2871,168000.0
2872,168000.0
2873,168000.0
2874,168000.0
2875,168000.0
2876,168000.0
2877,168000.0
2878,168000.0
2879,168000.0
2880,168000.0
2881,168000.0
2882,168000.0
2883,168000.0
2884,168000.0
2885,168000.0
2886,189000.0
2887,168000.0
2888,168000.0
2889,168000.0
2890,168000.0
2891,168000.0
2892,189000.0
2893,168000.0
2894,168000.0
2895,164000.0
2896,164000.0
2897,170000.0
2898,274900.0
2899,179900.0
2900,189000.0
2901,168000.0
2902,164000.0
2903,189000.0
2904,189000.0
2905,189000.0
2906,189000.0
2907,168000.0
2908,168000.0
2909,274900.0
2910,189000.0
2911,168000.0
2912,168000.0
2913,168000.0
2914,168000.0
2915,168000.0
2916,168000.0
2917,168000.0
2918,189000.0
2919,168000.0
