Id,SalePrice
1744,296394.445
1745,322132.014
1746,250243.519
1747,251426.903
1748,247030.993
1749,257808.872
1750,256091.659
1751,243447.805
1752,248940.906
1753,302887.34
1754,255082.135
1755,254934.609
1756,255296.314
1757,254445.868
1758,252049.318
1759,264169.117
1760,255751.099
1761,254309.927
1762,250547.912
1763,270455.139
1764,253130.105
1765,297971.724
1766,268573.739
1767,289554.102
1768,258011.479
1769,256557.866
1770,253886.083
1771,258134.224
1772,259829.069
1773,256689.176
1774,331847.427
1775,251475.425
1776,254176.981
1777,252676.432
1778,252566.157
1779,251009.375
1780,253982.495
1781,261765.64
1782,251836.785
1783,253324.819
1784,251036.895
1785,257301.057
1786,265532.062
1787,246714.869
1788,245527.707
1789,252329.427
1790,251179.354
1791,260156.328
1792,260404.148
1793,252874.143
1794,251341.359
1795,252788.154
1796,249086.148
1797,252529.63
1798,257552.481
1799,252765.436
1800,252361.368
1801,253315.934
1802,255998.628
1803,252142.056
1804,248115.435
1805,256160.178
1806,248890.143
1807,254767.956
1808,249728.393
1809,253863.767
1810,254230.139
1811,262953.382
1812,255919.292
1813,252082.621
1814,256237.122
1815,248728.738
1816,246355.292
1817,251787.122
1818,255973.857
1819,251748.959
1820,253563.45
1821,256908.024
1822,247132.634
1823,253758.297
1824,260074.116
1825,255698.055
1826,250511.88
1827,256861.114
1828,257378.411
1829,256907.943
1830,252138.047
1831,253458.136
1832,260230.492
1833,255290.571
1834,250101.823
1835,263295.241
1836,261897.597
1837,252786.653
1838,259784.801
1839,248733.019
1840,258182.369
1841,249440.052
1842,243995.466
1843,251710.205
1844,249935.079
1845,255655.234
1846,256679.397
1847,282631.264
1848,251508.082
1849,247735.237
1850,256065.828
1851,253030.212
1852,258329.021
1853,245189.492
1854,247618.441
1855,250738.881
1856,250685.352
1857,244634.956
1858,252156.972
1859,251988.019
1860,252845.369
1861,252366.269
1862,251139.766
1863,251149.366
1864,251149.366
1865,279811.47
1866,292466.01
1867,271384.363
1868,305267.192
1869,250717.126
1870,246886.621
1871,269112.374
1872,240863.526
1873,257921.509
1874,248002.061
1875,251709.337
1876,243544.141
1877,250648.779
1878,263962.766
1879,245983.004
1880,248266.058
1881,277577.995
1882,246374.942
1883,245649.969
1884,249610.454
1885,253280.786
1886,305966.123
1887,253841.312
1888,273748.266
1889,243425.528
1890,251141.177
1891,251260.34
1892,253004.665
1893,255733.698
1894,313254.975
1895,254621.676
1896,253806.529
1897,245344.815
1898,254013.958
1899,256891.749
1900,251286.541
1901,254551.721
1902,257933.877
1903,252095.475
1904,254127.3
1905,266575.412
1906,253628.211
1907,278700.103
1908,260997.76
1909,260887.026
1910,259966.177
1911,252097.27
1912,315116.928
1913,257333.452
1914,252186.808
1915,274545.684
1916,249337.729
1917,251141.992
1918,258279.172
1919,256034.487
1920,297456.282
1921,329025.308
1922,279069.563
1923,249133.935
1924,264736.206
1925,249296.502
1926,324707.097
1927,251805.125
1928,253028.972
1929,250779.572
1930,259041.651
1931,250493.328
1932,248285.205
1933,248523.085
1934,247302.901
1935,246994.476
1936,245852.936
1937,249597.355
1938,253033.447
1939,281530.046
1940,253643.87
1941,247877.109
1942,245976.301
1943,250715.774
1944,254578.55
1945,309817.492
1946,294721.176
1947,289886.619
1948,275756.27
1949,284950.628
1950,253070.203
1951,324777.134
1952,300775.739
1953,251353.623
1954,251152.505
1955,252012.026
1956,255385.155
1957,271740.584
1958,249968.244
1959,256107.274
1960,251233.562
1961,251824.839
1962,257266.676
1963,259275.106
1964,256899.641
1965,259950.027
1966,250954.259
1967,280763.886
1968,329447.923
1969,323598.493
1970,311871.271
1971,279402.801
1972,256866.157
1973,249988.072
1974,249864.564
1975,330174.783
1976,278097.714
1977,273116.142
1978,328472.015
1979,319079.386
1980,252425.965
1981,294010.643
1982,247056.589
1983,252906.194
1984,252463.407
1985,250535.546
1986,263532.064
1987,254082.537
1988,244387.471
1989,247162.027
1990,244859.575
1991,247674.412
1992,243032.703
1993,245381.322
1994,246191.438
1995,246617.432
1996,284137.746
1997,280625.963
1998,324822.109
1999,250549.219
2000,256954.391
2001,251434.711
2002,273953.799
2003,259422.447
2004,246892.254
2005,260122.584
2006,259843.299
2007,301486.222
2008,250715.412
2009,243886.903
2010,247259.394
2011,253246.274
2012,255719.035
2013,241383.158
2014,244818.521
2015,242991.022
2016,244726.037
2017,248863.323
2018,248337.71
2019,254545.916
2020,261411.411
2021,254408.895
2022,264354.562
2023,252996.816
2024,248293.958
2025,320822.249
2026,247611.08
2027,251455.1
2028,252291.008
2029,248993.454
2030,271536.01
2031,243745.97
2032,251709.304
2033,256955.151
2034,248139.915
2035,242798.353
2036,252343.815
2037,252343.815
2038,251458.786
2039,249465.272
2040,274328.288
2041,276608.647
2042,252250.747
2043,260867.367
2044,311560.594
2045,286319.693
2046,303895.438
2047,251766.764
2048,254472.775
2049,319500.986
2050,251137.801
2051,249096.652
2052,259025.959
2053,257408.667
2054,242933.134
2055,255184.028
2056,251751.598
2057,253501.066
2058,253926.274
2059,255833.656
2060,258866.419
2061,273804.331
2062,256569.448
2063,250953.146
2064,253138.635
2065,249409.46
2066,268457.277
2067,264771.903
2068,333396.602
2069,249352.815
2070,245847.723
2071,246034.281
2072,255066.248
2073,254232.76
2074,255452.593
2075,248482.666
2076,253897.695
2077,250017.499
2078,254394.826
2079,253108.63
2080,256948.178
2081,253281.283
2082,322988.015
2083,251464.824
2084,254337.134
2085,259646.249
2086,247535.877
2087,254873.654
2088,252766.915
2089,251916.42
2090,252339.257
2091,265053.902
2092,256707.973
2093,255291.971
2094,256995.551
2095,262183.05
2096,252958.637
2097,251992.065
2098,253032.906
2099,252254.599
2100,268916.327
2101,261174.929
2102,251538.935
2103,251704.024
2104,261094.467
2105,255596.151
2106,251687.642
2107,264540.622
2108,252181.191
2109,255887.593
2110,254387.022
2111,252819.792
2112,255625.196
2113,251045.567
2114,251922.345
2115,254453.516
2116,257393.235
2117,254556.643
2118,253909.472
2119,259271.731
2120,249617.528
2121,247376.72
2122,245755.063
2123,250150.245
2124,255819.54
2125,258394.93
2126,254875.632
2127,256736.58
2128,253125.486
2129,252052.563
2130,253697.303
2131,263874.487
2132,256528.29
2133,258315.201
2134,246816.872
2135,251513.175
2136,256270.48
2137,258367.916
2138,255261.505
2139,255716.095
2140,254550.14
2141,252836.096
2142,252728.87
2143,248794.338
2144,259104.892
2145,253001.243
2146,253333.826
2147,273483.092
2148,252825.35
2149,250485.018
2150,270185.856
2151,251852.694
2152,268141.857
2153,277709.11
2154,249039.135
2155,248745.258
2156,244883.347
2157,278448.982
2158,246780.306
2159,246568.554
2160,240885.17
2161,295660.516
2162,323866.904
2163,294991.161
2164,256035.537
2165,270684.104
2166,247849.89
2167,253247.42
2168,240639.108
2169,237193.661
2170,243030.395
2171,250107.656
2172,249802.079
2173,250153.266
2174,251117.557
2175,245521.156
2176,290668.028
2177,249828.205
2178,242950.413
2179,238819.504
2180,312553.202
2181,263592.519
2182,282035.924
2183,255221.08
2184,258192.79
2185,254063.606
2186,255121.079
2187,256394.116
2188,251514.945
2189,275516.012
2190,247642.148
2191,251015.797
2192,263846.989
2193,245471.064
2194,251759.902
2195,253029.958
2196,253639.839
2197,246762.301
2198,260550.897
2199,256520.199
2200,252105.543
2201,254307.467
2202,245326.69
2203,251403.579
2204,253206.344
2205,254654.503
2206,246536.213
2207,243219.096
2208,251026.403
2209,322883.877
2210,259907.102
2211,256851.999
2212,252348.29
2213,255656.779
2214,252641.142
2215,253899.16
2216,258255.929
2217,247990.041
2218,252261.798
2219,246038.676
2220,252156.57
2221,274545.684
2222,273072.702
2223,311511.053
2224,253213.377
2225,251109.459
2226,296503.626
2227,251237.761
2228,260168.362
2229,246345.157
2230,247642.46
2231,246044.173
2232,279566.332
2233,256351.583
2234,254392.056
2235,281789.535
2236,300481.031
2237,320809.908
2238,250158.359
2239,255108.786
2240,246070.244
2241,256842.414
2242,244348.992
2243,255104.445
2244,257287.777
2245,257309.781
2246,254928.854
2247,262118.699
2248,253167.636
2249,251549.89
2250,255242.15
2251,250819.857
2252,283629.218
2253,244886.521
2254,246357.231
2255,247865.199
2256,246765.934
2257,252168.863
2258,251803.671
2259,251878.92
2260,256500.998
2261,253749.173
2262,247291.343
2263,248498.74
2264,349230.328
2265,262824.19
2266,274236.022
2267,333259.876
2268,309248.168
2269,257559.212
2270,251021.617
2271,279266.755
2272,251412.974
2273,257505.731
2274,255570.949
2275,272428.698
2276,253002.906
2277,255058.791
2278,257601.127
2279,252396.996
2280,255463.174
2281,253164.979
2282,251732.535
2283,258373.482
2284,256297.567
2285,249160.152
2286,252534.325
2287,311554.249
2288,312645.226
2289,335084.699
2290,326327.793
2291,255136.609
2292,326606.347
2293,330264.858
2294,314009.773
2295,334011.671
2296,298465.437
2297,247871.844
2298,327873.77
2299,313816.309
2300,252218.732
2301,249818.232
2302,276031.31
2303,307936.81
2304,258100.331
2305,249339.702
2306,249403.102
2307,249317.909
2308,278323.231
2309,274722.79
2310,252022.505
2311,252870.185
2312,251699.593
2313,247450.07
2314,240888.72
2315,245029.322
2316,243658.094
2317,249387.598
2318,242501.411
2319,243752.44
2320,253303.684
2321,263554.548
2322,256157.466
2323,246067.301
2324,242034.503
2325,275898.688
2326,243119.811
2327,246300.15
2328,245994.687
2329,244469.084
2330,249696.288
2331,297213.378
2332,269534.051
2333,253920.269
2334,251828.601
2335,250443.904
2336,251625.042
2337,259207.453
2338,263640.889
2339,274907.176
2340,321601.612
2341,282014.02
2342,264078.728
2343,258442.563
2344,253164.728
2345,258195.717
2346,257683.735
2347,259267.846
2348,249051.58
2349,252149.584
2350,248337.772
2351,298583.403
2352,308218.657
2353,256572.608
2354,255883.084
2355,256708.879
2356,246604.484
2357,265207.122
2358,248609.066
2359,260960.063
2360,254330.698
2361,257146.538
2362,246773.731
2363,251660.422
2364,255112.658
2365,246127.474
2366,245120.269
2367,276384.195
2368,247691.756
2369,278497.524
2370,249196.014
2371,248528.484
2372,258340.433
2373,245720.748
2374,249614.0
2375,253419.497
2376,327321.496
2377,337220.63
2378,253348.964
2379,251548.486
2380,248691.74
2381,250079.007
2382,272435.138
2383,299072.247
2384,250851.527
2385,257049.678
2386,252513.311
2387,254418.089
2388,249875.625
2389,251824.917
2390,253124.998
2391,251969.837
2392,256357.468
2393,255858.058
2394,254464.639
2395,251525.872
2396,251362.907
2397,282333.741
2398,249074.235
2399,252672.013
2400,251508.602
2401,252174.932
2402,253485.518
2403,289141.32
2404,249616.328
2405,255959.254
2406,256242.91
2407,247601.658
2408,258308.681
2409,257893.976
2410,280116.538
2411,254390.503
2412,257584.248
2413,260595.13
2414,254570.501
2415,288433.981
2416,254601.004
2417,253237.805
2418,253311.678
2419,253886.69
2420,254928.807
2421,272305.247
2422,253345.305
2423,258441.838
2424,260888.117
2425,252854.479
2426,256154.832
2427,252305.179
2428,249508.936
2429,249587.724
2430,250327.844
2431,254681.708
2432,252295.628
2433,257672.385
2434,257523.786
2435,257690.401
2436,251197.063
2437,252323.887
2438,255093.11
2439,256758.729
2440,254630.232
2441,249719.02
2442,256694.511
2443,253794.086
2444,251638.222
2445,249811.226
2446,252283.309
2447,251079.493
2448,253314.434
2449,254304.953
2450,254170.383
2451,251771.976
2452,250146.684
2453,250225.287
2454,251862.119
2455,246635.512
2456,253882.852
2457,252070.644
2458,253107.429
2459,258047.95
2460,259255.13
2461,253328.466
2462,259500.406
2463,253967.062
2464,258688.127
2465,245276.922
2466,248074.747
2467,250140.714
2468,253586.719
2469,256397.436
2470,252385.961
2471,255019.127
2472,260058.564
2473,259633.335
2474,253390.608
2475,256999.884
2476,257643.248
2477,261444.867
2478,265627.225
2479,255020.054
2480,247660.261
2481,248682.704
2482,260339.418
2483,249076.868
2484,248873.075
2485,254097.443
2486,257214.59
2487,264944.101
2488,251453.088
2489,255221.272
2490,253196.273
2491,251889.413
2492,249669.777
2493,250153.887
2494,265530.915
2495,252184.397
2496,284709.804
2497,255459.017
2498,254309.907
2499,249377.323
2500,247652.178
2501,258642.266
2502,248543.149
2503,253174.053
2504,259137.243
2505,248862.615
2506,299035.576
2507,359572.533
2508,297571.285
2509,274925.16
2510,265380.673
2511,254931.708
2512,250146.547
2513,243236.671
2514,265798.914
2515,247375.928
2516,242254.276
2517,246520.249
2518,249313.33
2519,244245.705
2520,240155.633
2521,243758.381
2522,243259.836
2523,250099.898
2524,247668.942
2525,251632.403
2526,251237.827
2527,248607.105
2528,250178.287
2529,252917.875
2530,253141.292
2531,282598.207
2532,244169.572
2533,246247.639
2534,279216.93
2535,259374.136
2536,243214.967
2537,246696.558
2538,241528.601
2539,248522.434
2540,257041.465
2541,244511.157
2542,241738.306
2543,254560.148
2544,249017.769
2545,252496.337
2546,258489.113
2547,255328.339
2548,249218.692
2549,244209.304
2550,343393.012
2551,252054.856
2552,252916.743
2553,245100.041
2554,263169.275
2555,251598.106
2556,253263.55
2557,255660.022
2558,258236.382
2559,255853.982
2560,253038.763
2561,250003.518
2562,255472.01
2563,253265.324
2564,258374.692
2565,249845.061
2566,248063.87
2567,257741.349
2568,273038.819
2569,259639.642
2570,258592.389
2571,311919.121
2572,249009.68
2573,300226.789
2574,280697.168
2575,252913.278
2576,259389.56
2577,257224.558
2578,255836.287
2579,250701.019
2580,266983.778
2581,252913.976
2582,257675.866
2583,274874.938
2584,252306.801
2585,258982.911
2586,253991.397
2587,256267.999
2588,252503.491
2589,254762.356
2590,258983.873
2591,301825.144
2592,310566.439
2593,274931.646
2594,264045.389
2595,251660.35
2596,325271.328
2597,270537.845
2598,248083.071
2599,326446.022
2600,278683.797
2601,240759.314
2602,258354.266
2603,257532.95
2604,260519.098
2605,258272.968
2606,248024.855
2607,252649.234
2608,264439.346
2609,244391.368
2610,254155.359
2611,277653.62
2612,248546.824
2613,253429.79
2614,256476.774
2615,254494.054
2616,259432.49
2617,282505.783
2618,281979.691
2619,330449.296
2620,245870.307
2621,245732.023
2622,249187.578
2623,247491.057
2624,307291.267
2625,371642.835
2626,247606.541
2627,258081.855
2628,256596.643
2629,284750.156
2630,251586.616
2631,311951.669
2632,266580.042
2633,290117.241
2634,315623.601
2635,250503.626
2636,255379.118
2637,252960.34
2638,246550.38
2639,251624.627
2640,256629.391
2641,252466.482
2642,253977.336
2643,256034.288
2644,256814.07
2645,257020.241
2646,256956.486
2647,259521.515
2648,250629.382
2649,254402.806
2650,249172.511
2651,260561.672
2652,295742.966
2653,298061.427
2654,314375.73
2655,310610.722
2656,253650.746
2657,278475.886
2658,258377.241
2659,254542.662
2660,260777.225
2661,296783.395
2662,296635.404
2663,255374.144
2664,278967.592
2665,294714.207
2666,284403.687
2667,245776.141
2668,246156.898
2669,258461.677
2670,247609.49
2671,244414.172
2672,245788.343
2673,244356.339
2674,244975.581
2675,247357.719
2676,247094.498
2677,246025.434
2678,251788.654
2679,246540.08
2680,249742.517
2681,269512.225
2682,256822.838
2683,314512.773
2684,253395.922
2685,267004.811
2686,250876.926
2687,281650.232
2688,275890.159
2689,255887.761
2690,330347.57
2691,250622.366
2692,252790.013
2693,262805.344
2694,256413.092
2695,249687.915
2696,242713.783
2697,251078.387
2698,248470.439
2699,252677.602
2700,250573.714
2701,244754.469
2702,254153.693
2703,251698.352
2704,253452.642
2705,253273.011
2706,250114.854
2707,248785.433
2708,253715.967
2709,254528.51
2710,251972.479
2711,321052.737
2712,265143.613
2713,250434.64
2714,251326.546
2715,248327.246
2716,249430.257
2717,245443.437
2718,294908.577
2719,258678.063
2720,256500.555
2721,255322.56
2722,249897.023
2723,253395.602
2724,255064.331
2725,254870.529
2726,249281.516
2727,275485.626
2728,249968.698
2729,252074.259
2730,255729.352
2731,255845.359
2732,257264.991
2733,260683.52
2734,283019.334
2735,253439.181
2736,255721.024
2737,255286.414
2738,301175.725
2739,256973.765
2740,253324.131
2741,257139.852
2742,256323.872
2743,255651.789
2744,258419.731
2745,252906.097
2746,252171.113
2747,264834.442
2748,256053.493
2749,263900.821
2750,253136.545
2751,254680.668
2752,296301.4
2753,256502.69
2754,313961.162
2755,254183.845
2756,244775.111
2757,250768.361
2758,249086.358
2759,252810.713
2760,258410.828
2761,256482.657
2762,255319.454
2763,272617.048
2764,247937.415
2765,293391.828
2766,256803.516
2767,251536.71
2768,291256.013
2769,254667.246
2770,255329.16
2771,254357.668
2772,266545.75
2773,247707.252
2774,259407.822
2775,253681.957
2776,253999.844
2777,256045.557
2778,252291.931
2779,254997.462
2780,257367.205
2781,255852.067
2782,253058.982
2783,253585.608
2784,259136.037
2785,245112.139
2786,252867.965
2787,253064.6
2788,249649.4
2789,260790.62
2790,247662.876
2791,256404.649
2792,260268.619
2793,253725.721
2794,251922.38
2795,252491.401
2796,254492.447
2797,301746.171
2798,253458.344
2799,251039.329
2800,253608.61
2801,255916.432
2802,251045.148
2803,356796.248
2804,265003.546
2805,250313.516
2806,253745.75
2807,247027.389
2808,253049.728
2809,251451.621
2810,255055.353
2811,253701.564
2812,250188.734
2813,359047.829
2814,334233.885
2815,253367.655
2816,312646.348
2817,255697.425
2818,243719.99
2819,253723.136
2820,255787.739
2821,253009.156
2822,246078.708
2823,324891.925
2824,280964.449
2825,256467.782
2826,254603.022
2827,252874.997
2828,249791.533
2829,256106.486
2830,253569.754
2831,249243.881
2832,309004.793
2833,275593.854
2834,247729.28
2835,289946.905
2836,241352.633
2837,259233.414
2838,252147.891
2839,242043.675
2840,253045.782
2841,242488.032
2842,243421.434
2843,245023.318
2844,250227.113
2845,251177.076
2846,241061.799
2847,240304.402
2848,248520.574
2849,246736.224
2850,243015.871
2851,248730.905
2852,242455.357
2853,247227.111
2854,238772.104
2855,252909.74
2856,244854.763
2857,245599.494
2858,249306.245
2859,251650.571
2860,252029.244
2861,256810.837
2862,245975.456
2863,248263.683
2864,251101.404
2865,251717.756
2866,254016.34
2867,250172.377
2868,254543.207
2869,258015.899
2870,248553.012
2871,258583.158
2872,251060.328
2873,254382.761
2874,253597.401
2875,260331.817
2876,254683.384
2877,247287.429
2878,254019.865
2879,253640.134
2880,252264.989
2881,250719.118
2882,254242.778
2883,250713.553
2884,251314.773
2885,244945.995
2886,263500.874
2887,256374.067
2888,250027.422
2889,253214.988
2890,253700.237
2891,253790.547
2892,251377.533
2893,265442.961
2894,245975.924
2895,274595.414
2896,272796.989
2897,284276.201
2898,307766.346
2899,274001.528
2900,254655.552
2901,285572.924
2902,250090.822
2903,309968.817
2904,310058.98
2905,264096.024
2906,251729.965
2907,253342.471
2908,252052.206
2909,301461.947
2910,261965.678
2911,258600.622
2912,248481.097
2913,259308.892
2914,261869.838
2915,262140.338
2916,257949.568
2917,259717.82
2918,250469.358
2919,249309.529
